relation,inverseRelation,inverseScore
http://bias.org/vocab/american_football/football_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.8648649
http://bias.org/vocab/american_football/football_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/sports/pro_athlete/teams./american_football/football_historical_roster_position/team,0.8918919
http://bias.org/vocab/base/crime/convicted_criminal/convictions./base/crime/criminal_conviction/guilty_of,http://bias.org/vocab/base/fight/crime_type/people_convicted_of_this_crime./base/crime/criminal_conviction/convicted_person,0.88235295
http://bias.org/vocab/medicine/disease_cause/diseases,http://bias.org/vocab/medicine/disease/causes,0.85294116
http://bias.org/vocab/base/americancomedy/comedy_group/members./base/americancomedy/comedy_group_membership/member,http://bias.org/vocab/base/americancomedy/comedy_group_member/belongs_to./base/americancomedy/comedy_group_membership/group,0.7368421
http://bias.org/vocab/baseball/baseball_team/league,http://bias.org/vocab/sports/sports_league/teams./sports/sports_league_participation/team,0.9230769
http://bias.org/vocab/baseball/baseball_team/league,http://bias.org/vocab/baseball/baseball_league/teams,0.84615386
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/office_position_or_title,http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/jurisdiction_of_office,0.64705884
http://bias.org/vocab/location/symbol_of_administrative_division/official_symbol_of./location/location_symbol_relationship/administrative_division,http://bias.org/vocab/government/governmental_jurisdiction/official_symbols./location/location_symbol_relationship/symbol,0.84210527
http://bias.org/vocab/fictional_universe/fictional_character/gender,http://bias.org/vocab/fictional_universe/character_gender/characters_of_this_gender,0.8235294
http://bias.org/vocab/comic_books/comic_book_character/created_by,http://bias.org/vocab/fictional_universe/fictional_character_creator/fictional_characters_created,1.0
http://bias.org/vocab/award/award_category/long_lists./award/long_list_nomination/nominee,http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award,0.8
http://bias.org/vocab/award/award_category/long_lists./award/long_list_nomination/nominee,http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award,0.7
http://bias.org/vocab/award/award_category/long_lists./award/long_list_nomination/nominee,http://bias.org/vocab/award/long_list_nominee/long_list_nominations./award/long_list_nomination/award,0.8
http://bias.org/vocab/tv/tv_series_episode/series,http://bias.org/vocab/tv/tv_program/episodes,0.75
http://bias.org/vocab/government/political_district/representatives./government/government_position_held/office_holder,http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/district_represented,0.8064516
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/appointed_by,http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office,0.575
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/appointed_by,http://bias.org/vocab/government/political_appointer/appointees./government/government_position_held/jurisdiction_of_office,0.775
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/appointed_by,http://bias.org/vocab/people/person/nationality,0.55
http://bias.org/vocab/comic_books/comic_book_character/regular_featured_appearances,http://bias.org/vocab/comic_books/comic_book_series/featured_characters,1.0
http://bias.org/vocab/base/events/festival_series/type_of_festival,http://bias.org/vocab/base/events/type_of_festival/recurring_festivals_of_this_type,1.0
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_historical_roster_position/player,http://bias.org/vocab/basketball/basketball_player/player_statistics./basketball/basketball_player_stats/team,0.5555556
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_historical_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.8888889
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_historical_roster_position/player,http://bias.org/vocab/basketball/basketball_player/former_teams./sports/sports_team_roster/team,0.8333333
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_historical_roster_position/player,http://bias.org/vocab/basketball/basketball_player/former_teams./basketball/basketball_historical_roster_position/team,0.8611111
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_historical_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_historical_roster_position/team,0.7777778
http://bias.org/vocab/sports/sports_championship_event/runner_up,http://bias.org/vocab/base/marchmadness/ncaa_basketball_team/ncaa_tournament_seeds./base/marchmadness/ncaa_tournament_seed/tournament,1.0
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented,http://bias.org/vocab/location/location/containedby,0.6862745
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented,http://bias.org/vocab/location/administrative_division/country,0.7254902
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented,http://bias.org/vocab/government/political_district/representatives./government/government_position_held/jurisdiction_of_office,0.8039216
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented,http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_parent,0.6666667
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented,http://bias.org/vocab/location/administrative_division/first_level_division_of,0.7058824
http://bias.org/vocab/government/governmental_jurisdiction/governing_officials./government/government_position_held/district_represented,http://bias.org/vocab/base/biblioness/bibs_location/country,0.74509805
http://bias.org/vocab/base/contractbridge/bridge_player/teammates./base/contractbridge/bridge_player_teammates/teammate,http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/second_place,0.6
http://bias.org/vocab/base/contractbridge/bridge_player/teammates./base/contractbridge/bridge_player_teammates/teammate,http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/second_place,0.73333335
http://bias.org/vocab/base/contractbridge/bridge_player/teammates./base/contractbridge/bridge_player_teammates/teammate,http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/first_place,0.73333335
http://bias.org/vocab/base/contractbridge/bridge_player/teammates./base/contractbridge/bridge_player_teammates/teammate,http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place,0.6666667
http://bias.org/vocab/user/alexbl/honorary_title/titled_person/honorary_title./user/alexbl/honorary_title/honorary_title_holding/honorary_title,http://bias.org/vocab/user/alexbl/honorary_title/honorary_title/titled_people./user/alexbl/honorary_title/honorary_title_holding/conferred_upon,0.8717949
http://bias.org/vocab/military/military_combatant/casualties./military/casualties/military_conflict,http://bias.org/vocab/military/military_conflict/casualties./military/casualties/combatant,0.93333334
http://bias.org/vocab/military/military_combatant/casualties./military/casualties/military_conflict,http://bias.org/vocab/military/military_conflict/combatants./military/military_combatant_group/combatants,0.8666667
http://bias.org/vocab/military/military_combatant/casualties./military/casualties/military_conflict,http://bias.org/vocab/military/military_conflict/commanders./military/military_command/military_combatant,0.51111114
http://bias.org/vocab/fictional_universe/character_powers/characters_with_this_ability,http://bias.org/vocab/fictional_universe/fictional_character/powers_or_abilities,0.9375
http://bias.org/vocab/base/parody/parodied_subject/parodies,http://bias.org/vocab/base/parody/parody/parody_of,0.85714287
http://bias.org/vocab/biology/domesticated_animal/breeds,http://bias.org/vocab/biology/animal_breed/breed_of,0.75
http://bias.org/vocab/film/film_crewmember/films_crewed./film/film_crew_gig/film_crew_role,http://bias.org/vocab/film/film_job/films_with_this_crew_job./film/film_crew_gig/crewmember,0.67164177
http://bias.org/vocab/soccer/football_team/league./soccer/football_league_participation/league,http://bias.org/vocab/sports/sports_league/teams./sports/sports_league_participation/team,0.8113208
http://bias.org/vocab/soccer/football_team/league./soccer/football_league_participation/league,http://bias.org/vocab/soccer/football_league/teams./soccer/football_league_participation/team,0.7924528
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/second_place,0.61904764
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/second_place,0.7619048
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/teammates./base/contractbridge/bridge_player_teammates/teammate,0.52380955
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place,0.71428573
http://bias.org/vocab/people/cause_of_death/includes_causes_of_death,http://bias.org/vocab/people/cause_of_death/parent_cause_of_death,0.9268293
http://bias.org/vocab/people/cause_of_death/includes_causes_of_death,http://bias.org/vocab/medicine/disease/parent_disease,0.5365854
http://bias.org/vocab/common/annotation_category/annotations,http://bias.org/vocab/common/webpage/category,0.9230769
http://bias.org/vocab/book/author/school_or_movement,http://bias.org/vocab/book/school_or_movement/associated_authors,0.8666667
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_previous_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,0.6666667
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_previous_roster_position/team,http://bias.org/vocab/ice_hockey/hockey_team/historical_roster./sports/sports_team_roster/player,0.6666667
http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_previous_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_previous_roster_position/player,0.6666667
http://bias.org/vocab/government/government_agency/jurisdiction,http://bias.org/vocab/government/governmental_jurisdiction/agencies,0.6666667
http://bias.org/vocab/theater/theater_actor/theater_roles./theater/theater_role/role,http://bias.org/vocab/theater/theater_character/portrayed_by./theater/theater_role/actor,1.0
http://bias.org/vocab/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/series,http://bias.org/vocab/tv/tv_program/regular_cast./tv/regular_tv_appearance/special_performance_type,0.8518519
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/position,0.7647059
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/player,http://bias.org/vocab/american_football/football_player/position_s,0.5294118
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/player,http://bias.org/vocab/american_football/football_player/former_teams./american_football/football_historical_roster_position/position_s,0.7647059
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/player,http://bias.org/vocab/american_football/football_player/former_teams./sports/sports_team_roster/position,0.88235295
http://bias.org/vocab/sports/sports_position/players./american_football/football_historical_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./american_football/football_historical_roster_position/position_s,0.9411765
http://bias.org/vocab/biology/organism_classification/higher_classification,http://bias.org/vocab/biology/organism_classification/lower_classifications,1.0
http://bias.org/vocab/government/political_district/representatives./government/government_position_held/basic_title,http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/district_represented,0.9166667
http://bias.org/vocab/user/coco/science/concepts_theories/child_concept,http://bias.org/vocab/user/coco/science/concepts_theories/parent_concept,0.90909094
http://bias.org/vocab/education/field_of_study/subdisciplines,http://bias.org/vocab/education/field_of_study/subdiscipline_of,0.7297297
http://bias.org/vocab/base/bioventurist/bv_medical_condition/company_involved,http://bias.org/vocab/base/bioventurist/science_or_technology_company/develops_treatments_for_disease,1.0
http://bias.org/vocab/film/actor/film./film/performance/character,http://bias.org/vocab/film/film_character/portrayed_in_films./film/performance/actor,0.9122807
http://bias.org/vocab/religion/religion/includes,http://bias.org/vocab/religion/religion/is_part_of,0.88
http://bias.org/vocab/computer/programming_language/influenced_by,http://bias.org/vocab/computer/programming_language/influenced,0.76
http://bias.org/vocab/user/alexander/philosophy/subject/philosophers,http://bias.org/vocab/user/alexander/philosophy/philosopher/interests,0.8061224
http://bias.org/vocab/sports/sports_championship_event/champion,http://bias.org/vocab/base/marchmadness/ncaa_basketball_team/ncaa_tournament_seeds./base/marchmadness/ncaa_tournament_seed/tournament,0.85
http://bias.org/vocab/sports/sports_championship_event/champion,http://bias.org/vocab/sports/sports_team/championships,0.8
http://bias.org/vocab/sports/drafted_athlete/drafted./sports/sports_league_draft_pick/draft,http://bias.org/vocab/sports/sports_league_draft/picks./sports/sports_league_draft_pick/player,1.0
http://bias.org/vocab/base/schemastaging/tv_program_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/actor,http://bias.org/vocab/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,0.73846155
http://bias.org/vocab/film/personal_film_appearance_type/film_appearances./film/personal_film_appearance/film,http://bias.org/vocab/film/film/personal_appearances./film/personal_film_appearance/type_of_appearance,1.0
http://bias.org/vocab/tv/tv_program/spun_off_from,http://bias.org/vocab/tv/tv_program/spin_offs,0.8181818
http://bias.org/vocab/astronomy/celestial_object/category,http://bias.org/vocab/astronomy/celestial_object_category/objects,1.0
http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/second_place,0.8095238
http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/second_place,0.61904764
http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/first_place,0.71428573
http://bias.org/vocab/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/actor,http://bias.org/vocab/tv/tv_actor/starring_roles./tv/regular_tv_appearance/seasons,0.8181818
http://bias.org/vocab/people/ethnicity/includes_groups,http://bias.org/vocab/people/ethnicity/included_in_group,0.8717949
http://bias.org/vocab/computer/programming_language_paradigm/languages,http://bias.org/vocab/computer/programming_language/language_paradigms,0.75
http://bias.org/vocab/organization/organization_type/organizations_of_this_type,http://bias.org/vocab/organization/organization/organization_type,0.7758621
http://bias.org/vocab/organization/role/governors./organization/organization_board_membership/organization,http://bias.org/vocab/organization/organization/board_members./organization/organization_board_membership/role,0.95
http://bias.org/vocab/computer/programming_language/language_paradigms,http://bias.org/vocab/computer/programming_language_paradigm/languages,0.875
http://bias.org/vocab/music/instrument/variation,http://bias.org/vocab/music/instrument/family,0.85263157
http://bias.org/vocab/language/language_family/languages,http://bias.org/vocab/language/human_language/language_family,0.90909094
http://bias.org/vocab/aviation/airport/airlines./aviation/airline_airport_presence/airline,http://bias.org/vocab/aviation/airline/airports_served./aviation/airline_airport_presence/airport,0.875
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/tournament,http://bias.org/vocab/base/contractbridge/bridge_tournament/standing./base/contractbridge/bridge_tournament_standings/second_place,0.8
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/tournament,http://bias.org/vocab/base/contractbridge/bridge_tournament/standing./base/contractbridge/bridge_tournament_standings/first_place,1.0
http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.7777778
http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/player,http://bias.org/vocab/basketball/basketball_player/team./basketball/basketball_roster_position/team,0.8888889
http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/player,http://bias.org/vocab/basketball/basketball_player/team./sports/sports_team_roster/team,0.8888889
http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_roster_position/team,0.7777778
http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/player,http://bias.org/vocab/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,0.5555556
http://bias.org/vocab/language/human_language/dialects,http://bias.org/vocab/language/language_dialect/language,1.0
http://bias.org/vocab/food/dietary_restriction/incompatible_ingredients,http://bias.org/vocab/food/ingredient/incompatible_with_dietary_restrictions,0.75
http://bias.org/vocab/military/military_conflict/commanders./military/military_command/military_combatant,http://bias.org/vocab/military/military_combatant/military_conflicts./military/military_combatant_group/conflict,0.7432432
http://bias.org/vocab/military/military_conflict/commanders./military/military_command/military_combatant,http://bias.org/vocab/military/military_combatant/military_commanders./military/military_command/military_conflict,0.8108108
http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/office_position_or_title,http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/basic_title,0.875
http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/office_position_or_title,http://bias.org/vocab/government/government_office_or_title/category,0.875
http://bias.org/vocab/biology/breed_origin/breeds_originating_here,http://bias.org/vocab/biology/animal_breed/place_of_origin,1.0
http://bias.org/vocab/religion/religion/notable_figures,http://bias.org/vocab/people/person/religion,0.78571427
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position,http://bias.org/vocab/sports/sports_position/players./soccer/football_roster_position/player,0.7894737
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/player,0.84210527
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/position,http://bias.org/vocab/soccer/football_position/players,0.6315789
http://bias.org/vocab/internet/website_category/sites,http://bias.org/vocab/internet/website/category,0.6666667
http://bias.org/vocab/baseball/baseball_player/former_teams./baseball/baseball_historical_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,0.76
http://bias.org/vocab/baseball/baseball_player/former_teams./baseball/baseball_historical_roster_position/team,http://bias.org/vocab/baseball/baseball_team/historical_roster./sports/sports_team_roster/player,0.84
http://bias.org/vocab/baseball/baseball_player/former_teams./baseball/baseball_historical_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_historical_roster_position/player,0.92
http://bias.org/vocab/baseball/baseball_player/former_teams./baseball/baseball_historical_roster_position/team,http://bias.org/vocab/baseball/baseball_team/historical_roster./baseball/baseball_historical_roster_position/player,0.88
http://bias.org/vocab/award/hall_of_fame_discipline/halls_of_fame,http://bias.org/vocab/award/hall_of_fame/discipline,0.8
http://bias.org/vocab/aviation/aircraft_model/number_owned_by./aviation/aircraft_ownership_count/aircraft_owner,http://bias.org/vocab/aviation/aircraft_owner/aircraft_fleet_composition./aviation/aircraft_ownership_count/aircraft_model,1.0
http://bias.org/vocab/tv/tv_program/episodes,http://bias.org/vocab/tv/tv_series_episode/series,0.75
http://bias.org/vocab/tv/tv_program/regular_cast./tv/regular_tv_appearance/special_performance_type,http://bias.org/vocab/tv/special_tv_performance_type/starring_performances./tv/regular_tv_appearance/series,0.8518519
http://bias.org/vocab/religion/religious_text/religious_text_of,http://bias.org/vocab/religion/religion/texts,1.0
http://bias.org/vocab/people/appointee/position./people/appointment/appointed_by,http://bias.org/vocab/people/appointer/appointment_made./people/appointment/appointee,1.0
http://bias.org/vocab/organization/organization/acquired_by./business/acquisition/acquiring_company,http://bias.org/vocab/organization/organization/companies_acquired./business/acquisition/company_acquired,0.85714287
http://bias.org/vocab/media_common/dedicated_work/dedication./media_common/dedication/dedicated_by,http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/honored_for,1.0
http://bias.org/vocab/media_common/dedicated_work/dedication./media_common/dedication/dedicated_by,http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for,1.0
http://bias.org/vocab/media_common/dedicated_work/dedication./media_common/dedication/dedicated_by,http://bias.org/vocab/media_common/dedicator/dedications./media_common/dedication/work_dedicated,1.0
http://bias.org/vocab/education/field_of_study/academics_in_this_field,http://bias.org/vocab/education/academic/research_areas,0.875
http://bias.org/vocab/user/tfmorris/default_domain/document/signatories,http://bias.org/vocab/book/author/works_written,1.0
http://bias.org/vocab/user/tfmorris/default_domain/document/signatories,http://bias.org/vocab/user/tfmorris/default_domain/signatory/documents_signed,1.0
http://bias.org/vocab/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/basketball/basketball_player/player_statistics./basketball/basketball_player_stats/team,0.58064514
http://bias.org/vocab/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.87096775
http://bias.org/vocab/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/basketball/basketball_player/former_teams./sports/sports_team_roster/team,0.83870965
http://bias.org/vocab/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/basketball/basketball_player/former_teams./basketball/basketball_historical_roster_position/team,0.87096775
http://bias.org/vocab/basketball/basketball_team/historical_roster./sports/sports_team_roster/player,http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_historical_roster_position/team,0.7419355
http://bias.org/vocab/baseball/baseball_league/teams,http://bias.org/vocab/sports/sports_team/league./sports/sports_league_participation/league,0.9166667
http://bias.org/vocab/baseball/baseball_league/teams,http://bias.org/vocab/baseball/baseball_team/league,0.9166667
http://bias.org/vocab/fictional_universe/fictional_character/species,http://bias.org/vocab/fictional_universe/character_species/characters_of_this_species,0.8
http://bias.org/vocab/travel/travel_destination/tourist_attractions,http://bias.org/vocab/travel/tourist_attraction/near_travel_destination,0.67741936
http://bias.org/vocab/travel/travel_destination/tourist_attractions,http://bias.org/vocab/location/location/containedby,0.5483871
http://bias.org/vocab/sports/sports_award_type/winners./sports/sports_award/award_winner,http://bias.org/vocab/sports/sports_award_winner/awards./sports/sports_award/award,0.7692308
http://bias.org/vocab/food/dietary_restriction/compatible_ingredients,http://bias.org/vocab/food/ingredient/compatible_with_dietary_restrictions,0.84444445
http://bias.org/vocab/fictional_universe/fictional_job_title/fictional_characters_with_this_job./fictional_universe/fictional_employment_tenure/employee,http://bias.org/vocab/fictional_universe/fictional_character/employers./fictional_universe/fictional_employment_tenure/title,1.0
http://bias.org/vocab/broadcast/content/genre,http://bias.org/vocab/broadcast/genre/content,0.64285713
http://bias.org/vocab/broadcast/content/genre,http://bias.org/vocab/broadcast/radio_format/stations,0.64285713
http://bias.org/vocab/people/family/members,http://bias.org/vocab/people/family_member/family,0.9285714
http://bias.org/vocab/organization/organization/spun_off_from./organization/organization_spin_off/parent_company,http://bias.org/vocab/organization/organization/child./organization/organization_relationship/child,0.75
http://bias.org/vocab/organization/organization/spun_off_from./organization/organization_spin_off/parent_company,http://bias.org/vocab/organization/organization/spin_offs./organization/organization_spin_off/child_company,0.75
http://bias.org/vocab/aviation/airport/hub_for,http://bias.org/vocab/aviation/airline/hubs,1.0
http://bias.org/vocab/fictional_universe/fictional_setting/works_set_here,http://bias.org/vocab/fictional_universe/work_of_fiction/setting,0.9230769
http://bias.org/vocab/soccer/football_team_manager/team./soccer/football_team_management_tenure/team,http://bias.org/vocab/soccer/football_team/manager./soccer/football_team_management_tenure/manager,0.6
http://bias.org/vocab/cvg/computer_videogame/developer,http://bias.org/vocab/cvg/cvg_developer/games_developed,0.6666667
http://bias.org/vocab/computer/software/software_genre,http://bias.org/vocab/computer/software_genre/software_in_genre,0.85714287
http://bias.org/vocab/base/localfood/food_producing_region/seasonal_availability./base/localfood/produce_availability/produce,http://bias.org/vocab/base/localfood/produce/availability./base/localfood/produce_availability/location,0.8947368
http://bias.org/vocab/architecture/structure/architectural_style,http://bias.org/vocab/architecture/architectural_style/examples,0.85714287
http://bias.org/vocab/base/popstra/celebrity/endorsements./base/popstra/paid_support/company,http://bias.org/vocab/base/popstra/company/product_endorser./base/popstra/paid_support/endorser,0.82758623
http://bias.org/vocab/user/robert/us_congress/us_representative/committee_memberships,http://bias.org/vocab/user/robert/us_congress/house_committee/current_members,1.0
http://bias.org/vocab/medicine/drug/active_moieties,http://bias.org/vocab/medicine/drug_ingredient/active_moiety_of_drug,1.0
http://bias.org/vocab/government/governmental_body/sessions,http://bias.org/vocab/government/legislative_session/legislature,0.8913044
http://bias.org/vocab/basketball/basketball_player/team./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,0.7
http://bias.org/vocab/basketball/basketball_player/team./sports/sports_team_roster/team,http://bias.org/vocab/basketball/basketball_team/roster./basketball/basketball_roster_position/player,0.8
http://bias.org/vocab/basketball/basketball_player/team./sports/sports_team_roster/team,http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/player,0.8
http://bias.org/vocab/basketball/basketball_player/team./sports/sports_team_roster/team,http://bias.org/vocab/basketball/basketball_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/government/political_appointer/appointees./government/government_position_held/office_holder,http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/appointed_by,0.82758623
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,http://bias.org/vocab/soccer/football_player/current_team./soccer/football_roster_position/team,0.8947368
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,0.84210527
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,http://bias.org/vocab/sports/pro_athlete/teams./soccer/football_roster_position/team,0.7894737
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_participant/world_cup_team./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/national_team,0.7368421
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,http://bias.org/vocab/soccer/football_player/matches_played./soccer/football_player_match_participation/team,0.8947368
http://bias.org/vocab/base/x2010fifaworldcupsouthafrica/world_cup_squad/current_world_cup_squad./base/x2010fifaworldcupsouthafrica/current_world_cup_squad/players,http://bias.org/vocab/soccer/football_player/current_team./sports/sports_team_roster/team,0.84210527
http://bias.org/vocab/cvg/computer_videogame/gameplay_modes,http://bias.org/vocab/cvg/gameplay_mode/games_with_this_mode,0.9375
http://bias.org/vocab/sports/drafted_athlete/drafted./sports/sports_league_draft_pick/school,http://bias.org/vocab/education/educational_institution/students_graduates./education/education/student,1.0
http://bias.org/vocab/baseball/baseball_position/players,http://bias.org/vocab/baseball/baseball_player/position_s,0.85714287
http://bias.org/vocab/military/rank/used_by_services./military/military_service/military_force,http://bias.org/vocab/military/armed_force/personnel./military/military_service/rank,0.8974359
http://bias.org/vocab/aviation/airline/focus_cities,http://bias.org/vocab/aviation/airport/focus_city_for,1.0
http://bias.org/vocab/film/film_festival_event/festival,http://bias.org/vocab/film/film_festival/individual_festivals,0.875
http://bias.org/vocab/base/newsevents/news_reporting_organisation/news_reports./base/newsevents/news_report/event,http://bias.org/vocab/base/newsevents/news_reported_event/news_report_s./base/newsevents/news_report/news_reporting_organisation,1.0
