relation,option,headEntities,headEntitiesForOption,optionRepresented
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,http://bias.org/entity/m/09c7w0,41,34,0.8292683
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,http://bias.org/entity/m/03rjj,41,22,0.5365854
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,http://bias.org/entity/m/07ssc,41,29,0.70731705
http://bias.org/vocab/olympics/olympic_games/athletes./olympics/olympic_athlete_affiliation/country,http://bias.org/entity/m/0f8l9c,41,23,0.5609756
http://bias.org/vocab/location/statistical_region/rent50_1./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,389,389,1.0
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/team,http://bias.org/entity/m/05g76,14,8,0.5714286
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/team,http://bias.org/entity/m/01ypc,14,9,0.64285713
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/team,http://bias.org/entity/m/05m_8,14,8,0.5714286
http://bias.org/vocab/sports/sports_position/players./baseball/baseball_roster_position/team,http://bias.org/entity/m/049n7,14,11,0.78571427
http://bias.org/vocab/broadcast/artist/content,http://bias.org/entity/m/03gfvsz,81,54,0.6666667
http://bias.org/vocab/education/university/domestic_tuition./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,476,353,0.74159664
http://bias.org/vocab/people/person/languages,http://bias.org/entity/m/02h40lc,594,501,0.84343433
http://bias.org/vocab/business/business_operation/cash./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,44,44,1.0
http://bias.org/vocab/ice_hockey/hockey_team/historical_roster./sports/sports_team_roster/player,http://bias.org/entity/m/02y8bn,2,2,1.0
http://bias.org/vocab/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,http://bias.org/entity/m/025t3bg,70,52,0.74285716
http://bias.org/vocab/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,http://bias.org/entity/m/01bjv,70,46,0.6571429
http://bias.org/vocab/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation,http://bias.org/entity/m/07jdr,70,43,0.6142857
http://bias.org/vocab/location/statistical_region/gni_per_capita_in_ppp_dollars./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,149,149,1.0
http://bias.org/vocab/base/schemastaging/person_extra/net_worth./measurement_unit/dated_money_value/source,http://bias.org/entity/m/01r2lw,12,12,1.0
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/04nfpk,89,58,0.6516854
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/02g_6x,89,58,0.6516854
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/02g_7z,89,46,0.5168539
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/01r3hr,89,61,0.6853933
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/06b1q,89,60,0.6741573
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/02g_6j,89,60,0.6741573
http://bias.org/vocab/film/film/estimated_budget./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,1210,1164,0.96198344
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/position,http://bias.org/entity/m/02qvzf,48,36,0.75
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/position,http://bias.org/entity/m/02qvl7,48,41,0.8541667
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/position,http://bias.org/entity/m/02qvdc,48,38,0.7916667
http://bias.org/vocab/people/marriage_union_type/unions_of_this_type./people/marriage/location_of_ceremony,http://bias.org/entity/m/04jpl,4,3,0.75
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/026w398,29,18,0.62068963
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02pzy52,29,17,0.5862069
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/026wlnm,29,21,0.7241379
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02plv57,29,18,0.62068963
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02pqcfz,29,17,0.5862069
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02py8_w,29,18,0.62068963
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/03by7wc,29,20,0.6896552
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/027yf83,29,15,0.51724136
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02q4ntp,29,21,0.7241379
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02qk2d5,29,21,0.7241379
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/091tgz,29,21,0.7241379
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/026xxv_,29,20,0.6896552
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/03y9p40,29,21,0.7241379
http://bias.org/vocab/base/marchmadness/ncaa_basketball_tournament/seeds./base/marchmadness/ncaa_tournament_seed/team,http://bias.org/entity/m/02pjzvh,29,16,0.55172414
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/0dx84s,31,23,0.7419355
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/03c6sl9,31,22,0.7096774
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/027mvrc,31,24,0.7741935
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/0285r5d,31,27,0.87096775
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/025ygws,31,24,0.7741935
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/026fmqm,31,23,0.7419355
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/027pwzc,31,21,0.67741936
http://bias.org/vocab/baseball/baseball_team/team_stats./baseball/baseball_team_stats/season,http://bias.org/entity/m/025ygqm,31,21,0.67741936
http://bias.org/vocab/business/business_operation/operating_income./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,198,197,0.9949495
http://bias.org/vocab/location/statistical_region/gdp_nominal./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,220,215,0.97727275
http://bias.org/vocab/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source,http://bias.org/entity/m/0jbk9,789,789,1.0
http://bias.org/vocab/base/aareas/schema/administrative_area/administrative_area_type,http://bias.org/entity/m/0hzc9wc,156,156,1.0
http://bias.org/vocab/user/tsegaran/random/taxonomy_subject/entry./user/tsegaran/random/taxonomy_entry/taxonomy,http://bias.org/entity/m/04n6k,411,411,1.0
http://bias.org/vocab/protected_sites/natural_or_cultural_site_designation/sites./protected_sites/natural_or_cultural_site_listing/listed_site,http://bias.org/entity/m/0bvqq,3,2,0.6666667
http://bias.org/vocab/protected_sites/natural_or_cultural_site_designation/sites./protected_sites/natural_or_cultural_site_listing/listed_site,http://bias.org/entity/m/0nqv1,3,2,0.6666667
http://bias.org/vocab/protected_sites/natural_or_cultural_site_designation/sites./protected_sites/natural_or_cultural_site_listing/listed_site,http://bias.org/entity/m/07nqn,3,2,0.6666667
http://bias.org/vocab/business/business_operation/retained_earnings./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,55,55,1.0
http://bias.org/vocab/base/schemastaging/tv_program_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/language,http://bias.org/entity/m/02h40lc,23,23,1.0
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/0355dz,50,27,0.54
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/02sf_r,50,32,0.64
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/01pv51,50,30,0.6
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/02_ssl,50,36,0.72
http://bias.org/vocab/sports/sports_team/roster./basketball/basketball_roster_position/position,http://bias.org/entity/m/03558l,50,32,0.64
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01j851,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/013pk3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0c9c0,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/014zcr,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02pp_q_,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06pj8,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0bxtg,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0pmhf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/057d89,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01svq8,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0cp9f9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/056wb,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/08n__5,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0blt6,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/018grr,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/059j4x,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/027hnjh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01j7rd,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/03ktjq,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0m66w,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0bkf72,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01wyy_,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02q5xsx,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/07lwsz,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02_j8x,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01xndd,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/09hd16,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0126rp,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0343h,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0382m4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/05y5fw,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/014zfs,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/029_3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/05gp3x,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02wk_43,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/021yw7,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01_x6d,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0gy6z9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/062cg6,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06y9bd,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02bvt,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/046mxj,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0grwj,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0h53p1,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0697kh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0415svh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02q6cv4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/07g7h2,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01vtj38,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04n7njg,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02rhfsc,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06cgy,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/066yfh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01dw9z,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04wvhz,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/03f0r5w,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/07ym6ss,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0g2lq,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01x4r3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06t8b,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0d9_96,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/03wh8kl,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0pyg6,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0crx5w,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/027j79k,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0pz91,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0c7t58,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0b1f49,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/05m9f9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0478__m,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/09pl3f,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/014dm6,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/03j24kf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0dbc1s,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04j_gs,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06x58,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01xdf5,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0h5jg5,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01xcr4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04sry,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0721cy,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02c0mv,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01jgpsh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01z7_f,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06j0md,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04g3p5,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/09v6gc9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06chvn,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0133sq,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0g69lg,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/03xpfzg,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/067pl7,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01pfkw,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0hskw,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/03w9sgh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04y8r,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01y0y6,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0f87jy,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/05hj_k,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/016_mj,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04cl1,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0pz7h,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0c408_,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/078jt5,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/08qvhv,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02y_2y,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02tn0_,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02778pf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02qlkc3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02wr2r,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06chf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02p21g,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/07s6tbm,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/020ffd,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/06q8hf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0p_2r,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/01t6b4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/07b3r9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0hz_1,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/04yj5z,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0488g9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/02l840,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/producer,http://bias.org/entity/m/0jt90f5,1,1,1.0
